Date,Stock,Open,High,Low,Close,Volume
2014-06-09,TITAN,326.1,332.5,325.1,326.6,1552181.0
2014-06-10,TITAN,325.3,343.0,323.0,341.4,2957655.0
2014-06-11,TITAN,344.95,347.0,326.1,328.9,3146759.0
2014-06-12,TITAN,328.75,332.95,323.15,328.65,854622.0
2014-06-13,TITAN,330.5,333.9,302.75,319.9,1264687.0
2014-06-16,TITAN,318.0,326.1,312.45,322.6,1186910.0
2014-06-17,TITAN,319.5,324.35,317.65,322.45,1189474.0
2014-06-18,TITAN,322.9,327.9,311.85,314.35,1361754.0
2014-06-19,TITAN,319.0,323.45,313.3,320.45,908802.0
2014-06-20,TITAN,326.0,335.75,323.15,333.85,2824583.0
2014-06-23,TITAN,336.9,338.8,323.9,326.05,1682795.0
2014-06-24,TITAN,324.5,339.0,324.5,337.75,1532090.0
2014-06-25,TITAN,339.6,344.85,335.9,342.7,2113727.0
2014-06-26,TITAN,344.4,351.5,338.0,346.8,3835909.0
2014-06-27,TITAN,347.25,356.85,346.85,353.15,2008738.0
2014-06-30,TITAN,354.2,360.8,350.2,353.05,1515387.0
2014-07-01,TITAN,352.9,358.9,351.0,355.8,796331.0
2014-07-02,TITAN,358.0,361.85,353.3,359.5,1073593.0
2014-07-03,TITAN,361.8,362.3,356.0,360.8,848205.0
2014-07-04,TITAN,361.0,361.65,352.3,357.2,662164.0
2014-07-07,TITAN,358.9,362.7,354.45,357.4,732610.0
2014-07-08,TITAN,360.1,362.1,337.4,341.5,1169214.0
2014-07-09,TITAN,336.2,350.45,335.75,347.95,1197600.0
2014-07-10,TITAN,350.0,352.0,323.6,327.2,1909597.0
2014-07-11,TITAN,323.9,337.7,323.25,330.4,1219953.0
2014-07-14,TITAN,327.0,327.0,318.1,322.0,988868.0
2014-07-15,TITAN,320.75,329.0,320.75,327.75,1104243.0
2014-07-16,TITAN,325.5,328.95,324.4,327.9,549883.0
2014-07-17,TITAN,325.15,336.8,324.4,334.5,868312.0
2014-07-18,TITAN,338.0,338.5,327.6,329.95,794164.0
2014-07-21,TITAN,328.2,333.0,326.1,330.95,550719.0
2014-07-22,TITAN,330.35,339.8,330.35,337.75,850103.0
2014-07-23,TITAN,340.0,342.5,335.3,340.65,886420.0
2014-07-24,TITAN,341.05,342.85,334.0,336.1,590907.0
2014-07-25,TITAN,333.5,335.0,329.4,332.15,560747.0
2014-07-28,TITAN,330.35,337.4,329.6,334.5,601788.0
2014-07-30,TITAN,334.5,344.5,334.5,342.65,900812.0
2014-07-31,TITAN,343.1,345.15,338.75,341.05,579077.0
2014-08-01,TITAN,340.0,343.6,321.0,326.65,1289216.0
2014-08-04,TITAN,326.0,343.6,325.0,342.2,1307913.0
2014-08-05,TITAN,342.3,346.9,337.55,344.35,674392.0
2014-08-06,TITAN,341.3,349.5,340.85,344.25,607470.0
2014-08-07,TITAN,343.0,350.5,339.0,347.3,815348.0
2014-08-08,TITAN,343.5,347.6,339.45,341.95,619376.0
2014-08-11,TITAN,341.95,347.55,339.55,341.75,362845.0
2014-08-12,TITAN,342.1,351.0,342.1,349.1,884613.0
2014-08-13,TITAN,348.0,349.0,341.0,343.55,514353.0
2014-08-14,TITAN,344.0,353.0,343.55,350.95,471884.0
2014-08-18,TITAN,353.7,353.7,347.3,350.35,656367.0
2014-08-19,TITAN,352.0,352.5,345.1,348.4,554803.0
2014-08-20,TITAN,349.7,349.7,345.3,346.4,391322.0
2014-08-21,TITAN,350.25,370.4,350.25,366.95,3764955.0
2014-08-22,TITAN,369.85,369.9,360.75,363.25,1194939.0
2014-08-25,TITAN,360.7,367.4,357.6,361.7,713235.0
2014-08-26,TITAN,358.1,363.9,357.3,361.65,413628.0
2014-08-27,TITAN,368.0,368.7,361.3,363.6,725852.0
2014-08-28,TITAN,365.4,367.9,356.8,363.4,792201.0
2014-09-01,TITAN,365.1,374.9,364.2,371.9,1027263.0
2014-09-02,TITAN,372.7,387.15,371.05,385.35,1469921.0
2014-09-03,TITAN,387.1,391.8,381.1,383.45,1185735.0
2014-09-04,TITAN,384.0,391.0,373.25,387.9,1055883.0
2014-09-05,TITAN,388.95,393.5,385.4,387.65,906203.0
2014-09-08,TITAN,390.5,390.5,383.35,385.8,335773.0
2014-09-09,TITAN,386.4,397.95,376.05,397.05,1150656.0
2014-09-10,TITAN,396.85,397.3,383.55,385.1,1317752.0
2014-09-11,TITAN,388.0,390.0,380.1,381.95,816264.0
2014-09-12,TITAN,384.0,392.7,384.0,388.0,1336992.0
2014-09-15,TITAN,387.7,390.45,380.9,381.95,556149.0
2014-09-16,TITAN,381.1,385.5,372.2,376.35,716336.0
2014-09-17,TITAN,377.1,380.1,366.0,370.25,780290.0
2014-09-18,TITAN,368.6,389.0,363.25,387.6,895759.0
2014-09-19,TITAN,389.75,392.5,382.0,388.55,676624.0
2014-09-22,TITAN,386.5,402.65,384.05,396.95,1615446.0
2014-09-23,TITAN,399.75,407.5,387.8,390.85,1824990.0
2014-09-24,TITAN,392.45,398.0,386.0,393.15,895327.0
2014-09-25,TITAN,396.75,396.8,386.25,389.0,1052692.0
2014-09-26,TITAN,387.2,391.0,382.0,389.2,586630.0
2014-09-29,TITAN,390.8,404.0,388.0,397.95,837730.0
2014-09-30,TITAN,400.7,409.95,398.1,407.95,1228189.0
2014-10-01,TITAN,410.0,413.15,401.9,404.85,665343.0
2014-10-07,TITAN,401.0,407.5,394.1,397.25,531345.0
2014-10-08,TITAN,397.8,407.7,392.15,402.45,1057046.0
2014-10-09,TITAN,404.5,406.7,397.65,401.15,672435.0
2014-10-10,TITAN,399.7,406.0,394.25,397.9,885256.0
2014-10-13,TITAN,395.9,397.8,391.05,394.6,482988.0
2014-10-14,TITAN,396.0,400.35,384.3,388.35,822882.0
2014-10-16,TITAN,387.8,391.0,365.2,369.05,841426.0
2014-10-17,TITAN,371.05,383.55,369.05,380.5,917551.0
2014-10-20,TITAN,385.0,386.95,380.0,382.8,565000.0
2014-10-21,TITAN,385.0,395.5,384.05,389.95,1000173.0
2014-10-22,TITAN,393.0,396.6,391.65,394.9,536847.0
2014-10-23,TITAN,396.0,398.0,390.75,395.65,151675.0
2014-10-27,TITAN,398.0,402.4,391.3,400.8,653478.0
2014-10-28,TITAN,401.3,407.0,396.3,405.75,614736.0
2014-10-29,TITAN,407.0,414.2,403.45,411.7,946094.0
2014-10-30,TITAN,412.25,425.0,412.05,419.4,2646890.0
2014-10-31,TITAN,409.9,409.9,390.55,393.5,5608680.0
2014-11-03,TITAN,394.9,395.75,381.25,382.65,2085945.0
2014-11-05,TITAN,385.95,387.65,373.2,375.2,1702698.0
2014-11-07,TITAN,371.0,381.7,371.0,378.85,1232526.0
2014-11-10,TITAN,381.5,384.5,375.3,378.95,1052143.0
2014-11-11,TITAN,380.35,381.2,372.05,372.95,1059635.0
2014-11-12,TITAN,374.0,379.5,371.25,378.45,1924734.0
2014-11-13,TITAN,383.25,383.3,375.0,376.5,1003914.0
2014-11-14,TITAN,373.2,378.5,372.75,374.65,697374.0
2014-11-17,TITAN,371.15,379.85,371.15,377.6,789089.0
2014-11-18,TITAN,376.15,377.0,371.6,373.45,1051506.0
2014-11-19,TITAN,370.2,374.4,365.05,366.4,996890.0
2014-11-20,TITAN,365.0,366.5,353.5,361.8,1185308.0
2014-11-21,TITAN,362.5,369.2,361.45,367.35,684300.0
2014-11-24,TITAN,368.0,373.5,365.15,371.7,705101.0
2014-11-25,TITAN,371.7,375.0,364.15,370.3,1024933.0
2014-11-26,TITAN,367.3,372.5,365.5,370.7,746341.0
2014-11-27,TITAN,368.0,370.7,361.1,364.3,1215317.0
2014-11-28,TITAN,365.0,372.8,365.0,370.85,760299.0
2014-12-01,TITAN,400.5,400.5,380.2,390.2,4537297.0
2014-12-02,TITAN,391.0,391.5,383.9,388.3,733564.0
2014-12-03,TITAN,390.6,391.85,384.6,386.45,529851.0
2014-12-04,TITAN,387.4,389.8,380.05,385.6,560011.0
2014-12-05,TITAN,385.6,390.7,383.3,387.0,858237.0
2014-12-08,TITAN,388.0,388.9,379.25,381.15,567529.0
2014-12-09,TITAN,380.0,380.95,370.1,370.95,632742.0
2014-12-10,TITAN,368.3,386.8,368.3,385.6,1033149.0
2014-12-11,TITAN,386.0,389.5,377.0,385.35,626629.0
2014-12-12,TITAN,383.65,387.7,370.6,373.9,552232.0
2014-12-15,TITAN,370.8,373.0,363.0,366.55,577805.0
2014-12-16,TITAN,364.0,365.65,354.7,360.0,723484.0
2014-12-17,TITAN,357.25,360.6,345.0,355.0,737187.0
2014-12-18,TITAN,372.0,381.7,364.7,377.25,1135786.0
2014-12-19,TITAN,383.0,385.4,374.1,376.6,637858.0
2014-12-22,TITAN,375.0,384.2,373.0,381.95,589095.0
2014-12-23,TITAN,383.0,384.0,373.1,374.85,492420.0
2014-12-24,TITAN,376.0,377.7,368.0,368.75,675773.0
2014-12-26,TITAN,371.0,371.95,364.4,367.25,387835.0
2014-12-29,TITAN,369.0,376.25,367.5,373.95,351585.0
2014-12-30,TITAN,375.0,379.4,372.7,377.1,340255.0
2014-12-31,TITAN,376.4,384.35,374.45,381.65,575804.0
2015-01-01,TITAN,381.3,382.55,377.8,379.8,269753.0
2015-01-02,TITAN,379.8,388.5,379.8,382.8,623981.0
2015-01-05,TITAN,384.0,389.6,382.8,385.9,551576.0
2015-01-06,TITAN,382.2,383.4,369.2,372.7,519159.0
2015-01-07,TITAN,372.9,377.4,370.0,374.6,397373.0
2015-01-08,TITAN,380.0,380.0,368.75,372.9,672501.0
2015-01-09,TITAN,376.0,376.9,369.4,372.9,985975.0
2015-01-12,TITAN,373.25,378.5,370.6,376.8,344364.0
2015-01-13,TITAN,375.85,384.0,370.8,372.2,715002.0
2015-01-14,TITAN,373.05,376.95,369.0,371.6,404068.0
2015-01-15,TITAN,373.7,379.0,369.7,375.9,648144.0
2015-01-16,TITAN,380.0,394.0,376.95,387.2,1387070.0
2015-01-19,TITAN,389.2,395.5,389.2,394.5,913385.0
2015-01-20,TITAN,397.0,398.9,390.45,393.6,603286.0
2015-01-21,TITAN,394.6,408.55,390.45,406.95,1885665.0
2015-01-22,TITAN,407.0,409.2,393.1,399.75,785747.0
2015-01-23,TITAN,403.15,405.45,394.0,398.85,709214.0
2015-01-27,TITAN,399.0,407.0,393.25,400.65,1306898.0
2015-01-28,TITAN,409.4,437.8,404.0,433.25,6282139.0
2015-01-29,TITAN,427.8,444.0,425.65,441.8,3488597.0
2015-01-30,TITAN,441.95,442.85,428.75,430.6,970722.0
2015-02-02,TITAN,430.0,437.8,427.35,433.2,1106879.0
2015-02-03,TITAN,435.9,448.4,430.55,432.3,2245302.0
2015-02-04,TITAN,434.5,443.95,427.0,430.05,1392064.0
2015-02-05,TITAN,431.9,431.9,413.35,417.8,1040089.0
2015-02-06,TITAN,425.9,427.0,409.1,416.7,1116247.0
2015-02-09,TITAN,409.1,421.6,409.1,412.25,813004.0
2015-02-10,TITAN,409.85,430.6,409.8,425.2,1092699.0
2015-02-11,TITAN,428.3,433.75,423.1,426.25,1113419.0
2015-02-12,TITAN,429.0,433.9,423.5,425.75,1131467.0
2015-02-13,TITAN,427.5,432.0,423.65,426.7,935029.0
2015-02-16,TITAN,432.4,432.4,414.95,417.5,842771.0
2015-02-18,TITAN,419.15,432.5,416.3,429.75,1093702.0
2015-02-19,TITAN,434.85,442.7,430.8,432.75,1517003.0
2015-02-20,TITAN,434.0,439.0,422.5,435.35,1033950.0
2015-02-23,TITAN,435.3,435.35,418.0,419.75,1004925.0
2015-02-24,TITAN,421.25,426.45,418.0,422.45,748836.0
2015-02-25,TITAN,424.4,428.0,418.5,422.25,788068.0
2015-02-26,TITAN,423.9,426.0,416.1,423.6,726024.0
2015-02-27,TITAN,425.1,436.75,421.3,435.35,826541.0
2015-02-28,TITAN,440.95,444.4,410.15,421.4,2179103.0
2015-03-02,TITAN,420.7,420.75,408.15,412.5,1124323.0
2015-03-03,TITAN,412.6,421.8,410.45,415.9,719506.0
2015-03-04,TITAN,424.7,424.7,409.5,411.4,655400.0
2015-03-05,TITAN,412.0,415.65,400.3,405.75,959120.0
2015-03-09,TITAN,404.0,405.7,395.2,399.7,648441.0
2015-03-10,TITAN,402.4,407.3,399.7,405.4,657218.0
2015-03-11,TITAN,408.7,408.7,398.0,399.85,410728.0
2015-03-12,TITAN,401.5,406.7,400.25,404.6,349974.0
2015-03-13,TITAN,406.0,407.55,397.2,398.75,428548.0
2015-03-16,TITAN,399.8,400.0,391.7,397.6,399268.0
2015-03-17,TITAN,399.0,405.75,395.8,404.45,562431.0
2015-03-18,TITAN,406.95,406.95,400.0,401.8,309016.0
2015-03-19,TITAN,403.95,414.7,400.2,404.8,1023111.0
2015-03-20,TITAN,405.6,407.8,390.8,392.7,461698.0
2015-03-23,TITAN,394.5,396.6,385.0,390.85,498876.0
2015-03-24,TITAN,391.05,396.0,385.55,387.25,408226.0
2015-03-25,TITAN,388.1,393.95,385.0,390.45,636108.0
2015-03-26,TITAN,390.0,393.7,385.0,389.75,1419196.0
2015-03-27,TITAN,389.65,395.6,385.0,392.85,670005.0
2015-03-30,TITAN,395.0,397.45,387.15,391.35,420532.0
2015-03-31,TITAN,392.85,397.95,390.55,391.6,438421.0
2015-04-01,TITAN,391.4,394.25,387.35,390.4,452828.0
2015-04-06,TITAN,395.0,404.4,391.0,403.6,904638.0
2015-04-07,TITAN,404.5,410.7,401.5,406.6,636179.0
2015-04-08,TITAN,407.6,411.4,404.5,407.45,534912.0
2015-04-09,TITAN,410.0,410.0,398.15,399.95,756901.0
2015-04-10,TITAN,399.7,406.55,399.05,400.55,969396.0
2015-04-13,TITAN,401.0,418.45,401.0,414.85,1399618.0
2015-04-15,TITAN,415.0,422.6,406.1,411.35,947070.0
2015-04-16,TITAN,411.35,417.5,396.65,406.25,884632.0
2015-04-17,TITAN,403.0,407.95,393.25,395.05,603542.0
2015-04-20,TITAN,396.0,403.8,392.05,394.95,934634.0
2015-04-21,TITAN,401.0,401.4,388.75,392.25,657263.0
2015-04-22,TITAN,393.4,397.5,389.2,396.1,517359.0
2015-04-23,TITAN,398.1,404.65,392.0,403.45,743194.0
2015-04-24,TITAN,405.0,405.5,390.0,395.9,738949.0
2015-04-27,TITAN,398.7,398.7,383.0,386.5,947654.0
2015-04-28,TITAN,386.0,390.55,382.0,386.15,612828.0
2015-04-29,TITAN,387.9,388.6,380.0,381.85,866439.0
2015-04-30,TITAN,380.4,386.85,379.95,382.8,2267714.0
2015-05-04,TITAN,384.8,394.25,382.25,385.25,462963.0
2015-05-05,TITAN,386.1,388.7,380.25,384.4,593407.0
2015-05-06,TITAN,382.65,386.0,368.0,383.4,1719756.0
2015-05-07,TITAN,383.9,385.8,365.25,369.55,1729099.0
2015-05-08,TITAN,340.0,357.7,334.35,353.6,5691342.0
2015-05-11,TITAN,352.0,371.4,346.2,367.65,1343524.0
2015-05-12,TITAN,369.45,369.45,356.0,362.75,901977.0
2015-05-13,TITAN,362.2,369.0,357.95,367.4,837838.0
2015-05-14,TITAN,363.55,366.0,360.1,362.9,527009.0
2015-05-15,TITAN,363.1,371.0,363.1,367.95,557137.0
2015-05-18,TITAN,367.75,379.9,365.05,378.75,796620.0
2015-05-19,TITAN,378.75,381.9,373.6,379.55,711652.0
2015-05-20,TITAN,381.0,383.8,375.0,376.15,476821.0
2015-05-21,TITAN,372.6,381.0,372.6,376.0,351909.0
2015-05-22,TITAN,374.15,378.45,369.0,370.45,438670.0
2015-05-25,TITAN,367.05,372.5,364.65,371.0,406302.0
2015-05-26,TITAN,373.0,373.6,366.5,370.6,251010.0
2015-05-27,TITAN,368.05,375.5,366.9,372.2,215459.0
2015-05-28,TITAN,375.0,385.8,365.5,380.25,1467589.0
2015-05-29,TITAN,381.0,381.0,372.2,378.3,312544.0
2015-06-01,TITAN,375.1,379.6,373.05,376.3,232939.0
2015-06-02,TITAN,378.45,378.45,367.2,368.95,322834.0
2015-06-03,TITAN,369.9,370.95,355.5,367.65,407702.0
2015-06-04,TITAN,365.85,366.6,355.9,361.5,331402.0
2015-06-05,TITAN,357.55,370.85,354.25,363.75,513150.0
2015-06-08,TITAN,364.5,366.3,351.2,352.95,275247.0
2015-06-09,TITAN,350.05,360.9,350.05,359.55,400693.0
2015-06-10,TITAN,359.25,366.5,359.0,364.7,423122.0
2015-06-11,TITAN,365.3,368.0,351.95,353.7,402824.0
2015-06-12,TITAN,353.45,356.0,345.1,347.95,306206.0
2015-06-15,TITAN,345.0,352.35,343.0,344.25,502073.0
2015-06-16,TITAN,346.0,349.65,337.5,347.15,794358.0
2015-06-17,TITAN,349.9,355.5,345.2,353.95,554088.0
2015-06-18,TITAN,353.15,360.5,350.1,358.8,375925.0
2015-06-19,TITAN,360.65,361.2,352.2,358.2,499477.0
2015-06-22,TITAN,357.35,368.9,356.0,366.25,503127.0
2015-06-23,TITAN,367.8,368.0,355.85,357.25,581280.0
2015-06-24,TITAN,357.6,361.9,354.05,356.6,1036071.0
2015-06-25,TITAN,353.0,355.95,348.95,352.85,2374867.0
2015-06-26,TITAN,352.9,361.5,350.25,360.15,972326.0
2015-06-29,TITAN,354.65,360.0,350.15,358.85,521388.0
2015-06-30,TITAN,358.85,370.25,355.1,366.3,928099.0
2015-07-01,TITAN,365.0,366.95,360.55,361.9,581426.0
2015-07-02,TITAN,362.25,363.25,352.35,355.25,1301446.0
2015-07-03,TITAN,349.5,359.5,349.5,357.3,640953.0
2015-07-06,TITAN,352.05,357.95,352.0,355.85,606970.0
2015-07-07,TITAN,356.0,362.95,355.6,361.05,622813.0
2015-07-08,TITAN,356.1,360.0,351.25,354.95,743184.0
2015-07-09,TITAN,355.45,361.9,354.0,359.7,492767.0
2015-07-10,TITAN,360.2,364.45,354.45,355.8,675678.0
2015-07-13,TITAN,356.5,358.5,352.4,357.3,349986.0
2015-07-14,TITAN,357.8,363.65,356.0,359.85,483292.0
2015-07-15,TITAN,358.7,358.7,348.35,350.75,597184.0
2015-07-16,TITAN,350.0,353.85,348.5,350.65,330307.0
2015-07-17,TITAN,348.5,353.6,347.1,348.95,557575.0
2015-07-20,TITAN,349.0,351.3,344.0,345.15,808216.0
2015-07-21,TITAN,346.0,346.9,338.05,339.75,475068.0
2015-07-22,TITAN,339.0,340.0,333.35,338.0,810073.0
2015-07-23,TITAN,339.0,345.0,335.3,337.05,672679.0
2015-07-24,TITAN,337.0,343.9,335.35,340.1,709976.0
2015-07-27,TITAN,339.5,341.35,331.2,335.9,487372.0
2015-07-28,TITAN,336.5,344.9,336.5,341.1,1107079.0
2015-07-29,TITAN,342.85,343.75,333.3,338.55,801921.0
2015-07-30,TITAN,338.5,345.25,336.0,338.8,1117699.0
2015-07-31,TITAN,339.0,341.6,320.35,323.65,3631818.0
2015-08-03,TITAN,323.0,324.0,315.45,317.25,2457661.0
2015-08-04,TITAN,317.7,319.4,314.5,315.95,1300131.0
2015-08-05,TITAN,316.95,322.85,316.05,320.5,1990552.0
2015-08-06,TITAN,324.45,328.75,321.0,327.75,1355010.0
2015-08-07,TITAN,328.0,335.15,324.5,334.0,1020332.0
2015-08-10,TITAN,334.45,334.5,328.0,329.35,527219.0
2015-08-11,TITAN,330.5,338.0,323.1,328.4,1135585.0
2015-08-12,TITAN,327.9,334.0,323.2,330.1,628727.0
2015-08-13,TITAN,331.2,338.6,320.6,328.15,1800158.0
2015-08-14,TITAN,331.9,337.0,326.0,335.05,349444.0
2015-08-17,TITAN,336.1,340.0,330.15,336.6,590909.0
2015-08-18,TITAN,338.0,338.6,331.6,336.15,219001.0
2015-08-19,TITAN,335.85,342.9,334.25,340.45,336368.0
2015-08-20,TITAN,344.6,345.8,338.35,341.2,758875.0
2015-08-21,TITAN,338.1,345.5,334.1,344.3,603152.0
2015-08-24,TITAN,334.5,338.85,328.55,332.6,802619.0
2015-08-25,TITAN,335.05,337.7,321.5,327.0,635497.0
2015-08-26,TITAN,328.0,333.1,320.5,324.75,795875.0
2015-08-27,TITAN,320.0,353.1,320.0,347.05,3735076.0
2015-08-28,TITAN,346.1,348.0,338.4,341.6,742569.0
2015-08-31,TITAN,341.9,345.0,336.15,337.8,561975.0
2015-09-01,TITAN,335.75,339.3,328.0,334.95,423225.0
2015-09-02,TITAN,336.0,336.0,321.1,323.1,909066.0
2015-09-03,TITAN,324.85,330.0,323.0,327.2,351699.0
2015-09-04,TITAN,327.75,334.4,318.35,332.95,854711.0
2015-09-07,TITAN,333.0,337.7,329.1,332.4,366587.0
2015-09-08,TITAN,333.1,334.95,316.05,322.0,842521.0
2015-09-09,TITAN,325.25,332.5,324.35,330.55,903800.0
